id,V1_sex,V4_area_origin,V6_province,V8_age,V9_age_at_program_end,V11_criminal_record,V12_n_criminal_record,V13_n_crime_cat,V15_main_crime_cat,V16_violent_crime,V17_crime_classification,V19_committed_crime,V20_n_juvenile_records,V21_n_crime,V23_territory_of_execution,V24_finished_program,V26_finished_measure_grouped,V27_program_duration_cat,V28_days_from_crime_to_program,V29_program_duration,V115_RECID2015_recid,V10_date_of_birth_year,V10_date_of_birth_month,V22_main_crime_date_year,V22_main_crime_date_month,V30_program_start_year,V30_program_start_month,V31_program_end_month
1363,0,0,2,17,19,0,3,2,0,1,1,0,0.0,1,2,1,1,0,597.0,118,0,1990,11,2008,4,2009,12,4
1306,0,0,2,16,17,0,3,2,0,1,0,0,0.0,1,2,1,1,1,302.0,224,0,1992,12,2009,3,2010,1,9
4679,0,1,1,16,18,0,3,2,0,1,0,0,0.0,1,1,1,1,0,426.0,149,0,1992,1,2008,10,2009,12,4
953,1,2,0,17,19,0,3,2,0,1,1,0,0.0,1,0,1,1,0,658.0,178,0,1991,1,2008,5,2010,3,8
3354,0,0,1,17,19,0,3,2,0,1,0,1,0.0,1,1,1,1,0,684.0,93,0,1990,12,2008,4,2010,2,5
3661,1,0,1,17,19,0,3,1,0,1,0,1,0.0,2,1,1,1,0,636.0,149,0,1990,7,2008,5,2010,2,7
1622,1,0,1,17,18,0,3,1,0,1,1,1,0.0,2,1,1,1,1,270.0,238,0,1991,9,2009,1,2009,10,6
1604,0,4,3,16,18,0,3,0,0,1,1,1,0.0,3,3,1,1,1,578.0,237,0,1991,5,2008,2,2009,9,4
2223,0,3,2,17,18,0,3,2,0,1,0,1,0.0,1,2,1,1,0,403.0,143,0,1991,10,2008,11,2009,12,5
4745,1,0,1,15,17,0,3,1,0,1,1,2,0.0,2,1,1,1,1,171.0,328,0,1993,3,2008,11,2009,5,4
4763,1,0,1,14,16,0,3,2,0,1,1,2,0.0,1,1,1,1,2,188.0,430,0,1993,12,2008,11,2009,5,8
1987,0,2,1,15,16,0,3,0,0,1,1,2,0.0,4,1,1,1,1,279.0,262,0,1993,8,2009,2,2009,11,8
1236,0,0,1,16,18,0,3,0,0,1,1,2,0.0,5,1,1,1,1,265.0,262,1,1992,6,2009,2,2009,10,7
2117,0,0,2,17,19,0,3,1,0,1,1,2,0.0,2,2,1,1,2,156.0,474,0,1991,2,2008,11,2009,4,8
2295,1,0,1,16,17,0,3,1,0,1,1,2,0.0,2,1,1,1,0,376.0,66,0,1992,11,2009,4,2010,4,6
3582,0,1,1,17,19,0,3,2,0,1,1,2,0.0,1,1,1,1,1,406.0,359,0,1990,11,2008,6,2009,7,7
2708,0,0,1,15,18,0,3,2,0,1,1,3,0.0,1,1,1,1,2,396.0,544,0,1992,6,2008,3,2009,4,10
4437,1,0,1,16,18,0,3,0,0,1,1,3,0.0,3,1,1,1,0,407.0,178,0,1991,10,2008,9,2009,11,5
3275,0,1,1,17,20,0,3,1,0,1,1,3,0.0,2,1,1,1,2,669.0,389,0,1990,3,2007,5,2009,3,3
4366,0,0,1,14,17,0,3,2,0,1,1,4,0.0,1,1,1,1,2,712.0,395,0,1993,1,2007,12,2009,11,12
799,0,4,0,14,15,0,3,2,0,1,1,4,0.0,1,0,1,1,0,146.0,105,0,1994,9,2009,7,2009,12,3
2024,0,0,1,14,17,0,3,0,1,1,1,5,0.0,6,1,1,1,2,371.0,657,0,1993,1,2007,10,2008,10,8
201,0,0,0,14,15,0,3,1,1,1,1,5,0.0,2,0,1,1,0,181.0,134,0,1995,2,2010,1,2010,7,11
3836,0,2,1,15,18,0,3,1,1,1,1,5,0.0,2,1,1,1,1,749.0,293,0,1991,7,2007,6,2009,7,4
3007,0,2,1,16,18,0,3,1,1,1,1,5,0.0,2,1,1,1,1,605.0,302,0,1991,8,2008,2,2009,9,7
2212,0,3,2,16,18,0,3,1,1,1,1,5,0.0,2,2,1,1,1,436.0,202,0,1991,12,2008,11,2010,2,8
2206,0,3,2,17,19,0,3,1,1,1,1,5,0.0,2,2,1,1,1,421.0,217,0,1991,4,2008,11,2010,1,8
4224,0,0,1,14,15,0,3,2,1,1,1,6,0.0,1,1,1,1,0,333.0,46,0,1994,12,2009,11,2010,10,11
2931,0,0,1,15,18,0,3,1,1,1,1,6,0.0,2,1,1,1,2,524.0,479,0,1992,6,2007,10,2009,3,7
4223,0,0,1,17,18,0,3,2,1,1,1,6,0.0,1,1,1,1,0,333.0,48,0,1992,9,2009,11,2010,10,11
1337,1,0,1,16,19,0,3,0,1,1,1,6,0.0,4,1,1,1,2,490.0,540,0,1991,5,2007,12,2009,5,10
2121,0,3,1,16,18,0,3,0,1,1,1,6,0.0,4,1,1,1,2,477.0,421,0,1991,11,2008,3,2009,6,8
2124,0,3,1,16,18,0,3,0,1,1,1,6,0.0,4,1,1,1,2,462.0,392,0,1991,10,2008,3,2009,6,7
4681,0,0,1,14,17,0,3,2,1,1,1,7,0.0,1,1,1,1,1,862.0,208,0,1992,12,2007,11,2010,3,10
2157,0,0,1,15,18,0,3,2,1,1,1,7,0.0,1,1,1,1,2,507.0,694,0,1991,8,2006,11,2008,4,3
1122,1,0,0,14,16,0,3,2,1,1,1,7,0.0,1,0,1,1,1,602.0,299,0,1994,1,2008,5,2010,1,11
1577,0,2,2,15,17,0,3,1,1,1,1,7,0.0,2,2,1,1,2,374.0,384,0,1992,12,2008,5,2009,6,6
149,0,2,2,15,17,0,3,1,1,1,1,7,0.0,2,2,1,1,0,440.0,140,0,1992,11,2008,10,2010,1,6
2127,0,4,1,16,19,0,3,2,1,1,1,7,0.0,1,1,1,1,1,746.0,274,0,1991,2,2008,2,2010,2,11
2738,0,1,1,16,19,0,3,0,1,1,1,7,0.0,3,1,1,1,2,245.0,1069,0,1990,11,2007,3,2007,11,11
1790,0,2,1,17,20,0,3,2,1,1,1,7,0.0,1,1,1,1,2,391.0,685,0,1990,5,2008,1,2009,2,12
4021,0,0,1,14,16,0,3,2,1,0,1,8,0.0,1,1,1,1,1,548.0,273,0,1994,6,2008,8,2010,2,11
176,0,0,2,15,16,0,3,2,1,0,1,8,0.0,1,2,1,1,1,352.0,203,0,1993,10,2009,1,2009,12,7
4487,0,0,1,15,17,0,3,2,1,0,1,8,0.0,1,1,1,1,2,407.0,417,0,1993,6,2008,8,2009,9,11
3122,0,0,1,16,18,0,3,2,1,0,1,8,0.0,1,1,1,1,1,519.0,299,0,1991,11,2008,4,2009,9,6
764,0,0,1,17,19,0,3,2,1,0,1,8,0.0,1,1,1,1,1,630.0,269,0,1990,12,2007,12,2009,9,6
3636,0,0,1,16,18,0,3,2,1,0,1,8,0.0,1,1,1,1,0,667.0,168,0,1992,4,2008,5,2010,3,8
3277,0,0,1,17,20,0,3,1,1,0,1,8,0.0,2,1,1,1,1,801.0,268,0,1990,1,2007,3,2009,5,2
926,0,0,2,16,18,0,3,2,1,0,1,8,0.0,1,2,1,1,1,352.0,340,0,1991,7,2008,3,2009,3,2
1651,0,1,2,16,18,0,3,2,1,0,1,8,0.0,1,2,1,1,1,523.0,197,0,1992,2,2008,6,2009,11,6
871,0,0,2,15,17,0,3,1,1,0,0,9,0.0,2,2,1,1,1,500.0,207,0,1993,2,2008,3,2009,7,2
4769,1,0,1,15,17,0,3,2,1,0,0,9,0.0,1,1,1,1,1,521.0,233,1,1993,3,2008,11,2010,4,11
4357,1,2,1,17,18,0,3,2,1,0,0,9,0.0,1,1,1,1,0,423.0,120,0,1991,7,2008,8,2009,10,2
1889,0,0,1,16,19,0,3,2,1,0,1,10,0.0,1,1,1,1,0,634.0,169,0,1991,2,2008,1,2009,10,4
966,0,0,2,16,17,0,3,2,1,0,1,10,0.0,1,2,1,1,0,349.0,177,0,1992,11,2009,3,2010,3,8
875,0,4,0,15,18,0,3,1,2,0,1,11,0.0,2,0,1,1,1,982.0,239,0,1991,9,2007,1,2009,9,5
3547,0,3,1,15,19,0,3,2,2,0,1,11,0.0,1,1,1,1,1,1357.0,269,0,1991,4,2006,5,2010,2,11
985,0,2,0,15,18,0,3,2,2,0,1,12,0.0,1,0,1,1,1,599.0,364,0,1992,11,2008,4,2009,11,11
2305,0,0,1,17,20,0,3,2,2,0,1,14,0.0,1,1,1,1,1,754.0,364,0,1990,10,2007,11,2009,12,12
4231,0,0,1,17,19,0,3,1,2,0,1,22,0.0,2,1,1,1,1,557.0,209,0,1991,4,2008,7,2010,1,8
2768,0,0,1,15,19,0,3,2,0,1,0,0,0.0,1,1,8,0,0,1227.0,4,0,1990,10,2006,9,2010,2,2
3177,1,2,1,17,20,0,3,1,0,1,1,0,0.0,2,1,6,0,1,819.0,216,1,1989,8,2007,5,2009,8,3
746,0,0,3,15,17,0,3,1,0,1,1,0,0.0,2,3,1,1,1,347.0,322,0,1993,1,2008,3,2009,3,1
166,1,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,1,1,0,265.0,89,0,1993,12,2009,12,2010,8,11
4164,0,2,1,15,18,0,3,0,0,1,1,0,0.0,6,1,1,1,2,440.0,552,0,1991,5,2007,4,2008,7,1
1319,0,0,0,16,17,0,3,2,0,1,0,0,0.0,1,0,1,1,0,430.0,148,0,1992,6,2008,8,2009,10,3
2984,0,0,1,17,20,0,3,2,0,1,1,0,0.0,1,1,1,1,0,1148.0,79,0,1989,7,2006,11,2010,1,4
4812,0,0,1,17,20,0,3,0,0,1,1,0,0.0,3,1,1,1,2,368.0,854,0,1989,8,2006,11,2007,11,3
1158,0,0,3,16,18,0,3,1,0,1,1,0,0.0,2,3,1,1,1,585.0,270,0,1991,8,2008,3,2009,10,7
3453,1,0,1,16,18,0,3,2,0,1,0,0,0.0,1,1,1,1,0,697.0,89,0,1991,12,2008,5,2010,4,7
3589,1,0,1,17,19,0,3,2,0,1,0,0,0.0,1,1,1,1,0,660.0,88,0,1990,8,2008,5,2010,3,6
3173,1,0,1,17,19,0,3,2,0,1,1,0,0.0,1,1,1,1,1,351.0,335,0,1991,3,2008,4,2009,4,3
2404,0,1,1,17,20,0,3,2,0,1,1,0,0.0,1,1,1,1,2,738.0,453,0,1989,8,2007,3,2009,3,6
3242,0,2,1,16,18,0,3,2,0,1,1,0,0.0,1,1,1,1,0,617.0,119,0,1991,10,2008,5,2010,2,6
3858,0,2,1,16,18,0,3,1,0,1,1,0,0.0,2,1,1,1,1,618.0,268,0,1991,4,2007,8,2009,4,1
1342,0,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,2,2,0,205.0,13,0,1993,11,2009,8,2010,3,3
4457,0,0,1,14,15,0,3,2,0,1,0,0,0.0,1,1,2,2,0,113.0,18,0,1995,2,2009,10,2010,2,2
2442,0,0,1,14,16,0,3,2,0,1,0,0,0.0,1,1,9,3,0,384.0,49,0,1994,5,2009,3,2010,4,5
2892,0,0,1,14,16,0,3,2,0,1,0,0,0.0,1,1,4,4,0,741.0,71,0,1993,9,2008,3,2010,3,5
4171,0,0,1,14,17,0,3,2,0,1,0,0,0.0,1,1,4,4,0,820.0,84,0,1992,8,2007,7,2009,10,1
1222,0,0,2,14,14,0,3,2,0,1,0,0,0.0,1,2,7,5,0,36.0,27,0,1996,1,2010,5,2010,6,7
1422,0,0,2,15,16,0,3,2,0,1,1,0,0.0,1,2,7,5,0,146.0,74,0,1994,4,2010,4,2010,9,11
1944,0,0,2,14,15,0,3,2,0,1,0,0,0.0,1,2,7,5,0,84.0,85,0,1995,4,2009,11,2010,2,4
4285,0,0,1,14,15,0,3,2,0,1,0,0,0.0,1,1,7,5,0,66.0,52,0,1994,10,2009,10,2009,12,2
4423,0,0,1,15,16,0,3,2,0,1,1,0,0.0,1,1,7,5,0,121.0,116,0,1993,12,2009,10,2010,2,6
4444,0,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,121.0,116,0,1995,2,2009,10,2010,2,6
890,0,0,0,14,15,0,3,2,0,1,0,0,0.0,1,0,7,5,0,178.0,7,0,1995,11,2010,6,2010,12,12
2034,0,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,7,5,0,189.0,144,0,1994,8,2009,11,2010,5,10
2136,0,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,7,5,0,62.0,93,0,1994,3,2010,2,2010,4,7
2140,0,0,1,15,16,0,3,2,0,1,1,0,0.0,1,1,7,5,0,398.0,109,1,1993,7,2008,9,2009,10,2
2204,0,0,1,15,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,62.0,76,0,1994,12,2010,2,2010,4,7
2248,0,0,1,14,14,0,3,2,0,1,0,0,0.0,1,1,7,5,0,84.0,27,0,1995,8,2010,2,2010,4,5
2766,0,0,1,15,15,0,3,2,0,1,0,0,0.0,1,1,7,5,0,109.0,31,0,1994,7,2010,2,2010,6,7
3058,0,0,1,15,16,0,3,2,0,1,1,0,0.0,1,1,7,5,0,131.0,26,0,1994,2,2010,2,2010,6,7
3084,0,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,7,5,1,141.0,253,0,1994,11,2009,5,2009,10,6
3181,0,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,7,5,1,135.0,210,0,1993,6,2009,6,2009,10,5
3192,0,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,229.0,72,0,1994,6,2009,4,2009,12,2
3228,0,0,1,14,14,0,3,1,0,1,0,0,0.0,2,1,7,5,0,122.0,48,0,1996,1,2010,5,2010,9,11
3229,0,0,1,14,15,0,3,1,0,1,0,0,0.0,2,1,7,5,0,122.0,49,0,1995,8,2010,5,2010,9,11
3260,0,0,1,14,14,0,3,2,0,1,0,0,0.0,1,1,7,5,0,80.0,30,0,1996,4,2010,6,2010,9,10
3359,0,0,1,15,15,0,3,0,0,1,1,0,0.0,3,1,7,5,0,140.0,9,0,1995,3,2010,5,2010,9,9
4104,0,0,1,15,16,0,3,2,0,1,1,0,0.0,1,1,7,5,0,177.0,109,0,1994,4,2009,7,2010,1,5
192,0,0,0,14,15,0,3,2,0,1,0,0,0.0,1,0,7,5,0,165.0,29,0,1995,1,2009,9,2010,3,4
4278,0,0,1,14,14,0,3,2,0,1,1,0,0.0,1,1,7,5,0,169.0,59,0,1995,6,2009,7,2010,1,3
3089,0,0,1,15,16,0,3,1,0,1,1,0,0.0,2,1,7,5,0,99.0,66,0,1994,8,2010,3,2010,7,9
3591,0,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,179.0,70,0,1995,12,2010,4,2010,10,12
1448,0,0,3,15,16,0,3,2,0,1,1,0,0.0,1,3,2,2,0,144.0,5,0,1994,1,2009,11,2010,3,3
1829,0,0,1,15,16,0,3,1,0,1,1,0,0.0,2,1,2,2,0,124.0,42,0,1994,1,2009,12,2010,4,5
2909,0,0,1,15,15,0,3,2,0,1,0,0,0.0,1,1,2,2,0,96.0,20,0,1995,1,2010,3,2010,6,7
4047,0,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,2,2,0,81.0,19,0,1995,10,2010,9,2010,12,12
4065,0,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,2,2,0,145.0,67,0,1993,9,2009,9,2010,1,4
4307,0,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,2,2,0,287.0,16,0,1994,10,2009,4,2010,1,2
4185,0,0,1,15,15,0,3,0,0,1,1,0,0.0,3,1,2,2,0,120.0,25,0,1994,6,2009,9,2010,1,2
546,0,0,3,15,15,0,3,2,0,1,1,0,0.0,1,3,2,2,0,49.0,10,0,1994,9,2010,3,2010,5,5
2095,0,0,2,15,15,0,3,1,0,1,1,0,0.0,2,2,2,2,0,32.0,11,0,1995,7,2010,10,2010,11,11
3253,0,0,1,15,16,0,3,2,0,1,1,0,0.0,1,1,2,2,0,217.0,10,0,1994,6,2010,1,2010,8,8
3888,0,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,2,2,0,225.0,25,0,1994,12,2009,5,2009,12,1
2655,0,0,1,14,15,0,3,2,0,1,0,0,0.0,1,1,2,2,0,288.0,3,0,1994,11,2009,4,2010,1,2
4456,0,0,1,14,14,0,3,2,0,1,0,0,0.0,1,1,2,2,0,113.0,55,0,1995,5,2009,10,2010,2,3
285,0,0,2,15,15,0,3,2,0,1,0,0,0.0,1,2,2,2,0,62.0,45,0,1994,7,2009,11,2010,1,3
321,0,0,1,15,16,0,3,2,0,1,1,0,0.0,1,1,2,2,0,107.0,25,0,1993,11,2009,11,2010,2,3
327,0,0,1,15,16,0,3,2,0,1,1,0,0.0,1,1,2,2,0,107.0,25,0,1993,11,2009,11,2010,2,3
1026,0,0,1,15,15,0,3,2,0,1,1,0,0.0,1,1,2,2,0,60.0,21,0,1994,6,2009,12,2010,2,3
796,0,0,1,14,14,0,3,2,0,1,0,0,0.0,1,2,2,2,0,31.0,20,0,1995,7,2010,3,2010,4,4
4202,0,0,1,15,15,0,3,1,0,1,1,0,0.0,2,1,2,2,0,121.0,24,0,1994,5,2009,10,2010,2,3
187,0,0,3,14,16,0,3,2,0,1,1,0,0.0,1,3,2,2,0,427.0,5,0,1994,1,2008,11,2010,1,2
2622,0,0,1,14,14,0,3,0,0,1,1,0,0.0,3,1,2,2,0,133.0,29,0,1995,10,2010,2,2010,6,7
2064,0,0,2,15,18,0,3,1,0,1,1,0,0.0,2,2,3,3,0,808.0,146,0,1992,7,2008,4,2010,6,11
1708,0,0,1,15,17,0,3,2,0,1,0,0,0.0,1,1,9,3,0,523.0,19,0,1993,2,2009,1,2010,6,7
401,0,0,3,15,16,0,3,2,0,1,1,0,0.0,1,3,9,3,0,344.0,57,0,1994,9,2009,10,2010,10,12
240,0,0,2,15,17,0,3,1,0,1,1,0,0.0,2,2,4,4,0,579.0,151,0,1993,11,2008,11,2010,7,11
514,0,0,2,14,14,0,3,1,0,1,1,0,0.0,2,2,2,2,0,72.0,16,0,1995,7,2010,1,2010,3,4
2587,0,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,2,2,0,252.0,26,0,1995,5,2009,10,2010,7,7
2588,0,0,1,15,16,0,3,2,0,1,1,0,0.0,1,1,2,2,0,214.0,26,0,1994,2,2009,10,2010,5,6
624,0,0,1,14,15,0,3,2,0,1,0,0,0.0,1,1,2,2,0,94.0,12,1,1995,2,2009,11,2010,2,3
529,0,0,0,15,15,0,3,2,0,1,0,0,0.0,1,0,2,2,0,103.0,38,0,1995,2,2010,3,2010,7,8
534,0,0,0,14,15,0,3,2,0,1,0,0,0.0,1,0,2,2,0,104.0,31,0,1995,7,2010,3,2010,7,8
1037,0,0,3,15,16,0,3,2,0,1,0,0,0.0,1,3,2,2,0,204.0,9,0,1994,5,2010,2,2010,9,9
1035,0,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,2,2,0,60.0,16,0,1995,1,2009,12,2010,2,3
4728,1,0,1,14,19,0,3,1,0,1,0,0,0.0,2,1,4,4,2,1119.0,473,0,1990,12,2005,10,2008,11,2
3428,1,0,1,14,14,0,3,2,0,1,1,0,0.0,1,1,7,5,0,194.0,94,0,1995,5,2009,6,2009,12,3
226,1,0,0,15,15,0,3,1,0,1,1,0,0.0,2,0,7,5,0,54.0,3,0,1994,7,2010,1,2010,3,3
633,1,0,1,15,16,0,3,1,0,1,0,0,0.0,2,1,7,5,0,102.0,32,0,1993,12,2009,11,2010,3,4
908,1,0,1,14,15,0,3,1,0,1,0,0,0.0,2,1,7,5,1,84.0,203,0,1995,8,2009,12,2010,2,9
1449,1,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,7,5,0,163.0,151,0,1994,1,2009,11,2010,4,9
1478,1,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,7,5,0,122.0,101,0,1994,4,2009,11,2010,3,7
2925,1,0,1,15,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,102.0,31,0,1994,12,2010,3,2010,6,7
3052,1,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,7,5,0,119.0,51,1,1994,7,2010,5,2010,9,11
3073,1,0,1,15,16,0,3,2,0,1,1,0,0.0,1,1,7,5,0,110.0,91,0,1994,10,2010,5,2010,9,12
3621,1,0,1,15,15,0,3,2,0,1,1,0,0.0,1,1,7,5,1,94.0,188,0,1994,8,2009,9,2009,12,6
3826,1,0,1,15,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,93.0,67,0,1994,4,2009,9,2009,12,2
3832,1,0,1,15,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,93.0,67,0,1994,5,2009,9,2009,12,2
3835,1,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,93.0,67,0,1994,9,2009,9,2009,12,2
4378,1,0,1,15,16,0,3,1,0,1,1,0,0.0,2,1,7,5,0,408.0,63,0,1993,8,2008,11,2010,1,3
4411,1,0,1,14,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,135.0,25,0,1994,10,2009,9,2010,1,2
1351,1,0,0,15,16,0,3,2,0,1,0,0,0.0,1,0,7,5,0,112.0,106,0,1993,11,2009,9,2009,12,4
4316,1,0,1,15,15,0,3,1,0,1,1,0,0.0,2,1,7,5,0,55.0,27,0,1994,4,2009,10,2009,12,1
4449,1,0,1,15,17,0,3,1,0,1,1,0,0.0,2,1,7,5,1,370.0,198,0,1993,9,2009,3,2010,3,9
270,1,0,0,15,15,0,3,0,0,1,0,0,0.0,3,0,7,5,0,194.0,42,0,1994,6,2009,10,2010,4,6
4126,1,0,1,15,15,0,3,0,0,1,0,0,0.0,5,1,7,5,0,125.0,134,0,1994,9,2009,9,2010,1,6
3792,1,0,1,14,15,0,3,2,0,1,0,0,0.0,1,1,7,5,0,141.0,79,0,1995,2,2009,8,2010,1,4
1768,1,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,7,5,0,129.0,81,0,1994,1,2009,12,2010,4,7
3611,1,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,7,5,0,99.0,110,0,1993,9,2009,7,2009,11,2
2554,1,0,1,14,15,0,3,1,0,1,1,0,0.0,2,1,2,2,0,230.0,29,0,1995,2,2009,11,2010,7,8
2255,1,0,1,14,14,0,3,2,0,1,0,0,0.0,1,1,2,2,0,84.0,33,0,1995,6,2010,2,2010,4,6
2258,1,0,1,14,14,0,3,2,0,1,0,0,0.0,1,1,2,2,0,84.0,27,0,1996,1,2010,2,2010,4,5
4144,1,0,1,14,14,0,3,2,0,1,1,0,0.0,1,1,2,2,0,50.0,29,0,1995,7,2009,10,2009,12,1
4331,1,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,2,2,0,243.0,17,0,1994,3,2009,8,2010,4,5
2012,1,0,2,14,14,0,3,1,0,1,0,0,0.0,2,2,2,2,0,34.0,32,0,1996,8,2010,10,2010,11,12
2015,1,0,2,15,15,0,3,1,0,1,0,0,0.0,2,2,2,2,0,34.0,32,0,1995,2,2010,10,2010,11,12
4524,1,0,1,14,14,0,3,1,0,1,1,0,0.0,2,1,2,2,0,173.0,26,0,1995,5,2009,9,2010,2,3
4203,1,0,1,15,15,0,3,1,0,1,1,0,0.0,2,1,2,2,0,121.0,14,0,1994,4,2009,10,2010,2,2
903,1,0,2,15,17,0,3,2,0,1,0,0,0.0,1,2,3,3,0,579.0,140,0,1992,8,2008,2,2009,9,2
916,1,0,2,14,16,0,3,2,0,1,0,0,0.0,1,2,3,3,1,596.0,240,0,1993,10,2008,2,2009,10,5
1648,1,0,2,15,19,0,3,2,0,1,0,0,0.0,1,1,3,3,2,819.0,383,0,1991,8,2007,7,2009,10,10
1894,1,0,2,15,16,0,3,2,0,1,0,0,0.0,1,2,3,3,0,269.0,146,0,1994,8,2009,9,2010,6,11
2172,1,0,2,15,17,0,3,0,0,1,0,0,0.0,3,2,3,3,1,363.0,315,0,1993,7,2008,10,2009,10,8
2050,1,0,2,14,16,0,3,2,0,1,0,0,0.0,1,2,9,3,0,580.0,34,0,1994,5,2008,9,2010,5,6
3024,1,0,1,15,17,0,3,2,0,1,1,0,0.0,1,1,4,4,1,476.0,297,0,1992,9,2008,4,2009,7,5
716,1,0,1,14,15,0,3,1,0,1,1,0,0.0,2,1,2,2,0,191.0,28,0,1994,12,2009,9,2010,3,4
3978,1,0,1,15,16,0,3,2,0,1,0,0,0.0,1,1,2,2,0,123.0,43,0,1994,9,2010,6,2010,10,12
4163,1,0,1,14,14,0,3,2,0,1,1,0,0.0,1,1,2,2,0,92.0,15,0,1996,7,2010,9,2010,12,12
3650,1,0,1,14,15,0,3,1,0,1,1,0,0.0,2,1,2,2,0,190.0,21,0,1995,8,2010,4,2010,10,11
3697,1,0,1,15,15,0,3,2,0,1,0,0,0.0,1,1,2,2,0,201.0,1,0,1994,8,2009,9,2010,3,3
435,0,4,2,15,16,0,3,0,0,1,0,0,0.0,3,1,7,5,0,305.0,69,0,1994,5,2009,8,2010,6,8
1102,0,4,1,14,15,0,3,2,0,1,0,0,0.0,1,1,7,5,0,98.0,83,0,1995,3,2009,12,2010,3,6
3232,0,4,1,14,14,0,3,1,0,1,0,0,0.0,2,1,7,5,0,122.0,90,0,1995,12,2010,5,2010,9,12
389,0,4,3,14,15,0,3,2,0,1,1,0,0.0,1,3,2,2,0,427.0,1,0,1994,3,2008,11,2010,1,1
4488,0,4,1,15,16,0,3,2,0,1,1,0,0.0,1,1,2,2,0,297.0,5,0,1993,6,2009,5,2010,3,3
1232,0,4,0,15,17,0,3,2,0,1,0,0,0.0,1,0,4,4,0,630.0,142,0,1992,11,2008,7,2010,4,9
2498,1,4,1,15,15,0,3,2,0,1,1,0,0.0,1,1,7,5,0,233.0,61,0,1994,2,2009,3,2009,11,1
1886,1,4,1,14,16,0,3,1,0,1,0,0,0.0,2,1,7,5,0,621.0,13,0,1994,6,2009,1,2010,10,10
2714,1,4,1,15,15,0,3,1,0,1,0,0,0.0,2,1,2,2,0,59.0,41,0,1994,8,2010,4,2010,6,7
1339,0,1,2,15,16,0,3,2,0,1,0,0,0.0,1,2,7,5,0,107.0,123,0,1994,1,2009,6,2009,9,1
1782,0,1,2,14,15,0,3,2,0,1,0,0,0.0,1,2,7,5,0,150.0,17,0,1995,2,2009,9,2010,2,2
2334,0,1,1,15,16,0,3,2,0,1,0,0,0.0,1,1,7,5,0,112.0,8,0,1994,2,2010,2,2010,6,6
3078,0,1,1,14,15,0,3,2,0,1,1,0,0.0,1,1,7,5,1,141.0,253,0,1994,9,2009,5,2009,10,6
4306,0,1,1,15,16,0,3,2,0,1,1,0,0.0,1,1,2,2,0,287.0,11,0,1993,4,2009,4,2010,1,1
2080,0,1,2,15,15,0,3,2,0,1,0,0,0.0,1,2,2,2,0,54.0,34,0,1995,1,2010,9,2010,11,12
4046,0,1,1,15,16,0,3,2,0,1,1,0,0.0,1,1,2,2,0,315.0,29,0,1993,7,2009,3,2010,1,2
1702,0,1,3,14,15,0,3,2,0,1,0,0,0.0,1,3,3,3,1,360.0,180,0,1994,6,2008,10,2009,10,4
699,0,1,2,14,16,0,3,2,0,1,0,0,0.0,1,2,4,4,1,273.0,226,0,1994,3,2009,3,2009,12,7
3523,0,1,1,14,15,0,3,2,0,1,1,0,0.0,1,1,2,2,0,219.0,1,0,1995,8,2010,3,2010,10,10
2213,1,1,1,14,15,0,3,1,0,1,1,0,0.0,2,1,7,5,1,128.0,235,0,1994,6,2009,1,2009,5,1
2215,1,1,1,15,16,0,3,1,0,1,1,0,0.0,2,1,7,5,1,128.0,235,0,1993,7,2009,1,2009,5,1
3648,1,1,1,14,15,0,3,1,0,1,1,0,0.0,2,1,2,2,0,182.0,36,0,1995,7,2010,4,2010,10,11
1572,1,1,1,15,15,0,3,2,0,1,0,0,0.0,1,1,2,2,0,160.0,44,0,1994,10,2009,10,2010,3,4
3369,1,1,1,15,15,0,3,2,0,1,0,0,0.0,1,1,2,2,0,83.0,4,0,1995,3,2010,6,2010,9,9
